9.206056,9.315205,9.637641,10.043677,10.287769,11.387032,11.642175,11.852403,11.874139,11.897111
3.0036466,3.4790738,8.369332,8.369332,9.206056,9.563436,10.402598,10.402598,10.402598,11.461668
3.0036466,3.3454194,3.3454194,5.13313,5.9079456,6.041738,7.0227757,8.153536,9.248598,10.402598
3.0036466,3.0650873,4.51897,4.5707636,4.5707636,4.6026144,5.5943775,6.5520706,6.6393437,7.022063
3.0036466,4.1759744,4.1759744,4.1759744,4.5707636,4.5989137,5.6549673,6.1586194,6.791216,10.234992
3.0036466,3.2762039,4.0163746,4.0958114,4.1759744,4.1759744,4.1759744,4.4791093,4.4852223,7.7423306
2.7119455,3.0036466,3.2762039,3.8143563,3.983949,4.0909467,4.1241064,4.151464,4.1759744,5.094386
2.7119455,2.8590794,2.915497,3.46666,3.5584974,3.9602873,4.0541196,4.0541196,4.9264045,4.9470267
2.6758502,2.7119455,3.3530953,3.3996243,3.5154316,3.5331488,3.640604,3.6494558,3.8102517,6.278513
2.6758502,2.8013842,2.97629,3.043453,3.0483825,3.050569,3.050569,3.0553744,3.3508937,6.1619005
2.6758502,2.705636,2.8364255,2.8461409,2.8530414,5.6213737,5.8800063,6.094218,6.094218,7.2534733
2.6758502,2.736789,2.8299785,4.3390403,4.4618855,4.5689497,4.704922,4.9096227,4.9096227,5.1462994
2.6758502,2.7393296,2.7809021,2.7809021,3.288729,3.3665094,3.4144292,3.4496622,4.428315,5.215697
2.6758502,2.7113063,2.7174642,2.790253,2.790253,3.2504733,3.3218396,4.0384164,4.1199446,9.163179
2.6283298,2.6758502,2.6938028,2.6938028,2.7771366,2.8256063,2.8265917,3.060139,6.187612,7.8573575
2.5853643,2.586158,2.6154554,2.6283298,2.648584,2.684244,2.6938028,2.7707438,2.801272,3.822928
2.5853643,2.5889878,2.5889878,2.5970707,2.6450913,2.6450913,4.440326,4.440326,4.440326,11.306972
2.5853643,2.5889878,2.6450913,3.493874,3.5232584,3.5232584,3.5232584,6.8972745,6.9583864,6.9583864
2.5853643,2.6012442,2.6012442,2.9121933,2.9223986,3.5078702,3.5232584,3.645499,4.1005096,4.1005096
2.5853643,2.5914717,2.6012442,2.6695566,2.6903703,2.6903703,4.610337,4.6191154,4.6191154,8.4116955
2.5853643,2.5914717,2.5958967,2.611146,2.611146,3.3409967,3.8570545,3.8652582,3.8652585,9.367997
0.37979746,2.5853643,2.5913255,2.596286,2.596286,2.596286,2.5991085,3.0434983,5.6328354,11.338267
0.37979746,2.5865986,2.5883744,2.5893476,2.593692,2.5949605,2.9366798,7.283852,7.283852,9.14977
0.37979746,2.5895336,2.594319,2.9471197,2.9471197,2.9471197,4.3473673,5.003461,8.054505,8.468302
0.37979746,1.3359592,1.3359592,2.9434826,3.1785734,3.1785734,3.1785734,3.178851,4.5638633,5.810743
0.36567125,0.36567125,0.36567125,0.37979746,2.3073356,2.3073356,3.178689,3.237921,3.5425267,4.489336
0.36567125,0.36567125,0.36567125,0.36567125,1.3337276,1.3337276,1.582044,2.3073356,2.3073356,2.6727805
0.36567125,0.36567125,0.36567125,0.80410534,0.80410534,0.80410534,0.80410534,1.3337276,1.60174,1.60174
0.36567125,0.36567125,0.36567125,0.5659237,0.5659237,0.80410534,0.933522,1.1998688,9.589544,10.168621
0.36567125,0.36567125,0.4599893,0.4599893,0.4599893,0.4599893,0.5659237,5.5203686,7.71145,7.757452
0.36567125,0.36567125,0.41123074,0.41123074,0.4599893,0.4599893,0.4599893,2.8536077,4.713011,5.440732
