6978.562,6979.3706,6981.381,6981.392,6981.403,6981.5405,6981.9116,6981.9814,6982.0977,6982.263,6982.6797,6982.8926,6983.34,6983.456,6985.439,6985.6343,6985.8535,6986.845,6986.896,6987.5166,6987.607,6987.7383,6988.2305,6988.989,6989.0254,6989.8555,6990.471,6990.9243,6991.555,6991.566,6993.445,6993.5957,6994.2783,6994.549,6998.0874,6999.659,7000.638,7001.398,7001.492,7001.5786,7004.817,7010.334,7015.3467,7020.417,7023.6704,7028.5435,7030.3613,7048.8696,7073.1035,7424.097
6978.562,6979.3706,6981.381,6981.392,6981.403,6981.5405,6981.9116,6981.9814,6982.0977,6982.263,6982.344,6982.6797,6982.8926,6983.313,6983.34,6983.456,6985.3325,6985.6343,6985.676,6986.2144,6986.3765,6986.6494,6986.7935,6986.845,6986.896,6987.0713,6987.607,6987.6914,6987.7383,6988.2305,6988.989,6989.0254,6990.1255,6990.9243,6991.555,6993.445,6994.2783,6998.0874,6998.866,6999.116,6999.659,7001.492,7004.817,7010.334,7018.816,7022.44,7023.142,7023.6704,7027.392,7424.097
6978.562,6978.7695,6981.381,6981.392,6981.399,6981.5024,6981.5405,6981.5684,6981.9116,6981.9814,6982.061,6982.0977,6982.1646,6982.263,6982.344,6982.4863,6982.6797,6982.8926,6983.1523,6983.313,6983.34,6983.456,6983.7056,6983.918,6984.2134,6984.524,6984.714,6985.028,6985.1016,6985.3325,6985.3604,6986.6494,6986.896,6987.268,6987.7383,6988.2305,6988.989,6989.0254,6990.43,6990.9243,6991.555,6993.445,6995.882,6998.0874,6999.116,7001.2905,7004.326,7004.817,7008.8647,7022.44
6968.3853,6977.105,6978.1772,6978.562,6978.7695,6981.25,6981.381,6981.392,6981.399,6981.5405,6981.5684,6981.9116,6981.9814,6982.061,6982.0977,6982.1646,6982.263,6982.344,6982.6797,6983.313,6983.34,6983.456,6983.7056,6983.918,6984.2134,6984.524,6984.6445,6984.714,6985.028,6985.1016,6985.3325,6985.3604,6985.481,6986.2817,6986.6396,6986.6494,6987.268,6988.066,6988.2305,6988.251,6988.989,6989.0254,6990.365,6990.43,6991.555,6992.4272,6995.5713,6999.116,7001.2905,7004.817
6968.3853,6977.105,6978.1772,6978.562,6978.7695,6980.071,6981.1704,6981.25,6981.381,6981.392,6981.3965,6981.399,6981.5405,6981.5684,6981.8647,6981.9116,6981.9814,6982.0977,6982.1646,6982.263,6982.6797,6983.313,6983.34,6983.456,6983.7056,6983.918,6984.2134,6984.2217,6984.524,6985.028,6985.1016,6985.237,6985.481,6986.2817,6986.6396,6986.6494,6987.268,6988.066,6988.2305,6988.251,6988.989,6989.0254,6990.365,6990.43,6991.555,6992.4272,6993.8833,6997.309,6997.559,7000.3975
6968.3853,6972.28,6978.1772,6978.556,6978.562,6978.651,6978.7695,6979.383,6979.706,6979.7666,6980.071,6981.1704,6981.25,6981.381,6981.392,6981.3965,6981.399,6981.4795,6981.5405,6981.5684,6981.8647,6981.9116,6981.9814,6982.1646,6982.263,6982.681,6983.2783,6983.296,6983.313,6983.462,6983.526,6984.2134,6984.576,6984.6777,6984.738,6985.3623,6985.465,6985.5537,6986.1104,6986.2495,6986.2817,6986.3677,6986.6494,6988.066,6988.2305,6988.463,6988.5303,6990.365,6993.8833,6997.569
6968.3853,6972.28,6978.1772,6978.556,6978.562,6978.651,6978.7695,6979.383,6979.706,6979.7666,6980.071,6980.5205,6981.1704,6981.25,6981.381,6981.392,6981.3965,6981.399,6981.4795,6981.5405,6981.5684,6981.8237,6981.8647,6981.9116,6981.9814,6982.1646,6982.681,6982.927,6983.2783,6983.313,6983.462,6983.526,6983.6133,6984.2134,6984.576,6984.636,6984.6777,6984.738,6985.316,6985.465,6986.1104,6986.2495,6986.2817,6986.6494,6988.066,6988.1304,6988.2305,6988.463,6988.5303,6997.569
6968.3853,6972.28,6975.778,6977.947,6978.1772,6978.556,6978.562,6978.651,6978.7695,6979.383,6979.706,6979.7666,6980.071,6980.5205,6980.6074,6981.1704,6981.25,6981.323,6981.381,6981.3965,6981.399,6981.4795,6981.5405,6981.5684,6981.735,6981.8237,6981.8647,6981.9116,6981.9814,6982.1646,6982.681,6982.927,6983.18,6983.2783,6983.5146,6983.672,6984.2134,6984.576,6984.6777,6985.181,6985.316,6985.6753,6985.8804,6985.9326,6986.2495,6986.2817,6988.2305,6988.463,6988.5303,6991.0415
6968.3853,6972.28,6975.778,6977.947,6978.1772,6978.556,6978.562,6978.6455,6978.651,6978.7695,6979.383,6979.706,6979.7666,6980.071,6980.5205,6980.6074,6981.1704,6981.25,6981.323,6981.323,6981.3965,6981.399,6981.4116,6981.4795,6981.5405,6981.5684,6981.735,6981.8237,6981.8647,6981.9116,6981.9697,6982.1646,6982.927,6983.18,6983.2783,6983.5146,6983.672,6983.9824,6984.2134,6984.576,6985.019,6985.181,6985.316,6985.658,6985.8804,6985.9326,6986.2817,6987.7285,6988.463,6991.0415
6964.7812,6968.3853,6972.28,6975.364,6975.778,6977.947,6978.1772,6978.556,6978.562,6978.6455,6978.651,6978.7695,6979.383,6979.706,6979.7666,6980.071,6980.5205,6980.6074,6981.0674,6981.1704,6981.25,6981.323,6981.323,6981.3965,6981.4116,6981.5405,6981.5684,6981.735,6981.8237,6981.8647,6981.9116,6981.9697,6982.293,6982.463,6982.927,6983.18,6983.2783,6983.5146,6983.672,6983.9824,6984.6123,6984.8677,6984.924,6985.181,6985.658,6985.8804,6985.9326,6986.2817,6987.7285,6988.195
6957.7617,6964.7812,6968.3853,6972.28,6975.364,6975.778,6977.947,6978.1772,6978.556,6978.562,6978.6455,6978.651,6978.7695,6979.383,6979.706,6979.7666,6979.981,6980.071,6980.5205,6981.0674,6981.1704,6981.25,6981.323,6981.323,6981.3965,6981.4116,6981.5405,6981.5684,6981.593,6981.735,6981.8237,6981.9116,6981.9697,6982.293,6982.463,6982.927,6983.18,6983.257,6983.2783,6983.5146,6983.6133,6983.672,6983.9824,6984.6123,6984.8677,6985.181,6985.658,6985.8804,6985.9326,6987.7285
6884.4873,6913.312,6957.7617,6964.7812,6968.3853,6975.364,6975.5537,6977.947,6978.1772,6978.556,6978.562,6978.6455,6978.651,6978.7695,6979.383,6979.706,6979.7666,6979.981,6980.071,6980.5205,6981.1704,6981.25,6981.323,6981.323,6981.3965,6981.4116,6981.506,6981.5405,6981.5684,6981.593,6981.735,6981.8237,6981.9116,6981.9697,6982.2104,6982.293,6982.463,6982.927,6983.18,6983.257,6983.5146,6983.6133,6983.672,6983.9824,6984.6123,6984.8447,6984.8677,6985.8804,6985.9326,6987.7285
6860.6177,6913.312,6957.7617,6964.7812,6968.3853,6973.3105,6973.9575,6975.364,6975.5537,6977.947,6978.1772,6978.556,6978.6455,6978.651,6978.7695,6979.383,6979.706,6979.7666,6979.981,6980.071,6980.5205,6981.1704,6981.25,6981.323,6981.323,6981.3965,6981.4116,6981.4243,6981.506,6981.5405,6981.5684,6981.593,6981.735,6981.8237,6981.9116,6981.9697,6982.1973,6982.293,6982.4536,6982.463,6982.927,6983.18,6983.5146,6983.6133,6983.672,6983.9824,6984.8447,6984.8677,6985.8804,6985.9326
6860.6177,6913.312,6957.7617,6964.7812,6968.3853,6973.3105,6973.9575,6975.364,6975.5537,6977.947,6978.1772,6978.556,6978.6455,6978.651,6978.7695,6979.383,6979.706,6979.7666,6979.981,6980.071,6980.5205,6980.9204,6981.1704,6981.25,6981.323,6981.323,6981.3965,6981.4116,6981.4243,6981.451,6981.456,6981.506,6981.54,6981.5405,6981.735,6981.9116,6981.9697,6982.1973,6982.293,6982.4536,6982.927,6983.18,6983.24,6983.5146,6983.6133,6983.672,6983.9824,6984.8447,6985.8804,6985.9326
6860.6177,6913.312,6950.588,6957.7617,6964.7812,6968.3853,6973.3105,6975.364,6975.477,6975.5537,6977.947,6978.1772,6978.556,6978.6455,6978.651,6978.7695,6979.383,6979.706,6979.7666,6979.981,6980.071,6980.5205,6980.9204,6981.1704,6981.25,6981.323,6981.323,6981.3965,6981.4116,6981.4243,6981.451,6981.456,6981.506,6981.54,6981.5405,6981.6206,6981.735,6981.9697,6982.1973,6982.293,6982.4536,6982.927,6983.18,6983.24,6983.5146,6983.6133,6983.672,6983.9824,6984.8447,6985.8804
6860.6177,6868.682,6913.312,6950.588,6957.7617,6964.7812,6971.8057,6972.6587,6973.3105,6975.364,6975.477,6975.523,6975.5537,6977.947,6978.1772,6978.556,6978.651,6978.7695,6979.383,6979.706,6979.7666,6979.981,6980.071,6980.5205,6980.9204,6981.1704,6981.323,6981.323,6981.3965,6981.4116,6981.4243,6981.451,6981.456,6981.506,6981.54,6981.5405,6981.6206,6981.735,6981.9697,6982.293,6982.4536,6982.927,6983.18,6983.24,6983.5146,6983.6133,6983.672,6983.9824,6984.8447,6985.8804
6860.6177,6868.682,6913.312,6950.588,6957.7617,6964.7812,6971.8057,6972.6587,6973.3105,6975.364,6975.477,6975.523,6975.5537,6977.947,6978.1772,6978.556,6978.651,6978.7695,6979.383,6979.455,6979.706,6979.7666,6980.071,6980.5205,6980.9204,6981.1704,6981.323,6981.323,6981.3965,6981.4116,6981.4243,6981.451,6981.456,6981.506,6981.54,6981.5405,6981.6206,6981.735,6981.8633,6981.9697,6982.293,6982.4536,6982.927,6983.18,6983.24,6983.5146,6983.6133,6983.672,6983.9824,6984.8447
6860.6177,6868.682,6913.312,6950.2065,6957.7617,6964.7812,6971.8057,6972.6587,6973.3105,6975.364,6975.477,6975.523,6975.5537,6977.947,6978.1772,6978.556,6978.651,6978.7695,6979.383,6979.455,6979.706,6979.7666,6980.071,6980.5205,6980.9204,6981.1704,6981.323,6981.323,6981.387,6981.3965,6981.4116,6981.451,6981.456,6981.506,6981.54,6981.5405,6981.6206,6981.735,6981.8633,6981.9697,6982.293,6982.4536,6982.521,6982.927,6983.0063,6983.5146,6983.6133,6983.672,6983.9824,6984.8447
6860.6177,6868.682,6913.312,6950.2065,6957.7617,6964.7812,6971.8057,6972.6587,6973.3105,6975.364,6975.477,6975.523,6975.5537,6977.947,6978.1772,6978.556,6978.651,6978.7695,6979.383,6979.455,6979.706,6979.7666,6979.781,6980.071,6980.5205,6980.9204,6981.1704,6981.323,6981.323,6981.387,6981.3965,6981.4116,6981.451,6981.456,6981.506,6981.54,6981.5405,6981.735,6981.8633,6981.9663,6982.293,6982.4536,6982.521,6982.927,6983.0063,6983.5146,6983.6133,6983.672,6983.9824,6984.8447
6860.6177,6868.682,6913.312,6950.2065,6957.7617,6964.7812,6971.8057,6972.1733,6972.6587,6973.3105,6975.364,6975.477,6975.523,6975.5537,6977.947,6978.1772,6978.556,6978.651,6978.7695,6979.383,6979.455,6979.706,6979.7666,6979.781,6980.071,6980.5205,6980.9204,6981.1704,6981.323,6981.387,6981.3965,6981.4116,6981.451,6981.456,6981.506,6981.54,6981.5405,6981.735,6981.8633,6981.9663,6982.293,6982.4536,6982.521,6982.927,6983.0063,6983.5146,6983.6133,6983.672,6983.9824,6984.8447
6860.6177,6868.682,6883.756,6913.312,6950.2065,6956.185,6964.7812,6965.734,6971.8057,6972.1733,6972.6587,6973.3105,6975.364,6975.477,6975.523,6975.5537,6977.947,6978.556,6978.651,6978.7695,6979.383,6979.455,6979.706,6979.7666,6979.781,6980.071,6980.5205,6980.9204,6981.1704,6981.323,6981.387,6981.3965,6981.4116,6981.451,6981.456,6981.506,6981.54,6981.5405,6981.7046,6981.735,6981.8633,6981.9663,6982.293,6982.4536,6982.521,6982.927,6983.0063,6983.5146,6983.9824,6984.8447
6860.6177,6868.682,6883.756,6913.312,6950.2065,6956.185,6964.7812,6965.734,6971.8057,6972.1733,6972.6587,6973.3105,6975.364,6975.477,6975.523,6975.5537,6977.947,6978.556,6978.651,6978.7695,6979.383,6979.455,6979.706,6979.7666,6979.781,6980.071,6980.5205,6980.9204,6981.1704,6981.323,6981.387,6981.3965,6981.4116,6981.451,6981.456,6981.506,6981.54,6981.5405,6981.7046,6981.735,6981.8633,6981.9316,6982.1978,6982.293,6982.4536,6982.927,6983.0063,6983.5146,6983.9824,6984.8447
6860.6177,6868.682,6883.756,6913.312,6950.2065,6956.185,6962.719,6964.7812,6971.8057,6972.1733,6972.6587,6973.3105,6975.364,6975.477,6975.523,6975.5537,6977.947,6978.556,6978.651,6978.7695,6979.0034,6979.383,6979.455,6979.706,6979.7666,6980.071,6980.5205,6980.9204,6981.1704,6981.323,6981.387,6981.3965,6981.4116,6981.451,6981.456,6981.506,6981.54,6981.5405,6981.7046,6981.735,6981.8633,6981.896,6982.1978,6982.293,6982.4536,6982.927,6983.0063,6983.5146,6983.9824,6984.8447
6860.6177,6868.682,6883.756,6894.178,6950.2065,6956.185,6962.719,6964.7812,6971.8057,6972.1733,6972.6587,6973.3105,6974.8784,6975.364,6975.477,6975.523,6975.5537,6976.856,6977.947,6978.556,6978.651,6979.383,6979.455,6979.706,6979.7666,6980.071,6980.5205,6980.9204,6981.1704,6981.323,6981.387,6981.3965,6981.4116,6981.451,6981.456,6981.506,6981.54,6981.5405,6981.7046,6981.735,6981.8633,6981.896,6982.1978,6982.293,6982.4536,6982.927,6983.0063,6983.5146,6983.5767,6984.8447
6860.6177,6868.682,6883.756,6894.178,6950.2065,6956.185,6957.37,6962.719,6964.7812,6971.8057,6972.1733,6972.6587,6973.3105,6973.7603,6974.8784,6975.364,6975.477,6975.523,6975.5537,6976.856,6977.947,6978.556,6978.651,6979.383,6979.455,6979.691,6979.7666,6980.071,6980.5205,6981.1704,6981.323,6981.387,6981.3965,6981.4116,6981.4316,6981.451,6981.456,6981.4595,6981.506,6981.5405,6981.7046,6981.735,6981.8633,6981.896,6982.1978,6982.293,6982.927,6983.5146,6983.5767,6984.8447
6860.6177,6868.682,6883.756,6894.178,6950.2065,6956.185,6957.37,6962.719,6964.7812,6971.8057,6972.1733,6972.6587,6973.3105,6973.7603,6974.8784,6975.364,6975.477,6975.523,6975.5537,6976.856,6977.947,6978.556,6978.651,6979.383,6979.455,6979.691,6979.7666,6980.071,6980.096,6981.1704,6981.323,6981.387,6981.3965,6981.4116,6981.4316,6981.451,6981.456,6981.4595,6981.464,6981.506,6981.5405,6981.735,6981.8633,6981.896,6982.1978,6982.293,6982.927,6983.5146,6983.5767,6984.8447
6857.4775,6860.6177,6868.682,6894.178,6950.2065,6956.185,6957.37,6962.678,6962.719,6964.7812,6971.8057,6972.1733,6972.6587,6973.3105,6973.7603,6974.8784,6975.364,6975.523,6975.5537,6976.856,6977.947,6978.556,6978.651,6979.383,6979.455,6979.691,6979.7666,6980.071,6980.096,6980.774,6981.1704,6981.387,6981.3965,6981.4116,6981.4316,6981.451,6981.456,6981.4595,6981.464,6981.506,6981.5405,6981.735,6981.8633,6981.896,6982.1978,6982.293,6982.582,6982.927,6983.5146,6983.5767
6857.4775,6860.6177,6868.682,6894.178,6950.2065,6956.185,6957.37,6962.678,6962.719,6964.7812,6971.8057,6972.1733,6972.6587,6973.3105,6973.7603,6974.8784,6975.364,6975.523,6975.5537,6976.856,6977.947,6978.556,6978.651,6979.383,6979.455,6979.691,6979.7666,6980.071,6980.096,6980.774,6981.1704,6981.387,6981.3965,6981.408,6981.4316,6981.451,6981.456,6981.4595,6981.464,6981.506,6981.5405,6981.735,6981.8633,6981.896,6982.1978,6982.293,6982.582,6982.927,6983.5146,6983.5767
6857.4775,6860.6177,6868.682,6894.178,6950.2065,6956.185,6957.37,6962.678,6962.719,6964.7812,6971.8057,6972.1733,6972.6587,6973.3105,6973.7603,6974.8784,6975.364,6975.523,6975.5537,6976.856,6977.947,6978.556,6978.651,6979.383,6979.455,6979.691,6979.7666,6980.071,6980.096,6980.774,6981.1704,6981.387,6981.3965,6981.408,6981.4316,6981.451,6981.456,6981.4595,6981.464,6981.506,6981.5405,6981.735,6981.8633,6981.896,6982.1978,6982.293,6982.582,6982.927,6983.5146,6983.5767
6857.4775,6860.6177,6868.682,6894.178,6950.2065,6956.185,6957.37,6962.678,6962.719,6964.7812,6971.8057,6972.1733,6972.6587,6973.3105,6973.7603,6974.8784,6975.364,6975.523,6975.5537,6976.856,6977.947,6978.1426,6978.556,6978.651,6979.383,6979.455,6979.691,6979.7666,6980.096,6980.774,6981.1704,6981.3867,6981.3965,6981.3994,6981.408,6981.4316,6981.456,6981.4595,6981.464,6981.506,6981.5405,6981.735,6981.8633,6981.896,6982.1978,6982.2886,6982.582,6982.927,6983.5146,6983.5767
6857.4775,6860.6177,6868.682,6894.178,6950.2065,6956.185,6957.37,6962.678,6962.719,6964.7812,6971.8057,6972.1733,6972.6587,6973.3105,6973.7603,6974.8784,6975.364,6975.523,6975.5537,6976.856,6977.947,6978.1426,6978.556,6978.651,6979.383,6979.455,6979.691,6979.7666,6980.096,6980.774,6981.1704,6981.3867,6981.3965,6981.3994,6981.408,6981.4316,6981.456,6981.4595,6981.464,6981.506,6981.5405,6981.735,6981.8633,6981.896,6982.1978,6982.2886,6982.582,6982.927,6983.5146,6983.5767
6857.4775,6860.6177,6868.682,6894.178,6950.2065,6956.185,6957.37,6962.678,6962.719,6964.7812,6971.8057,6972.1733,6972.6587,6973.3105,6973.7603,6974.8784,6975.364,6975.523,6975.5537,6976.856,6977.947,6978.1426,6978.556,6978.651,6979.383,6979.455,6979.691,6979.7666,6980.096,6980.774,6981.1704,6981.3867,6981.3965,6981.3994,6981.408,6981.4316,6981.456,6981.4595,6981.464,6981.4893,6981.506,6981.5405,6981.735,6981.8633,6981.896,6982.1978,6982.2886,6982.582,6982.927,6983.5767
6857.4775,6860.6177,6868.682,6894.178,6950.2065,6956.185,6957.37,6961.32,6962.678,6962.719,6964.7812,6971.8057,6972.1733,6972.6587,6973.3105,6973.7603,6974.8784,6975.364,6975.523,6975.5537,6976.856,6977.947,6978.1426,6978.556,6978.651,6979.383,6979.455,6979.691,6979.7666,6980.096,6980.774,6981.1704,6981.3765,6981.3965,6981.3994,6981.408,6981.4233,6981.4316,6981.456,6981.4595,6981.464,6981.4893,6981.5405,6981.735,6981.8633,6981.896,6982.1978,6982.582,6982.927,6983.5767
6857.4775,6860.6177,6868.682,6894.178,6950.2065,6956.185,6957.37,6961.32,6962.678,6962.719,6964.7812,6971.8057,6972.1733,6972.6587,6973.3105,6973.7603,6974.8496,6974.8784,6975.364,6975.523,6975.5537,6976.856,6977.947,6978.1426,6978.556,6978.651,6979.383,6979.455,6979.691,6979.7666,6980.096,6980.456,6981.1704,6981.3765,6981.3965,6981.3994,6981.408,6981.4233,6981.4316,6981.456,6981.4595,6981.464,6981.4893,6981.735,6981.8633,6981.896,6982.1978,6982.582,6982.927,6983.5767
6857.4775,6860.6177,6868.682,6894.178,6950.2065,6956.185,6957.37,6961.32,6962.678,6962.719,6964.7812,6971.8057,6972.1733,6972.6587,6973.3105,6973.7603,6974.8496,6974.8784,6975.364,6975.523,6975.5537,6976.856,6977.947,6978.1426,6978.556,6978.651,6979.383,6979.455,6979.691,6979.7666,6980.096,6980.456,6981.1704,6981.3765,6981.3965,6981.3994,6981.408,6981.4233,6981.4316,6981.456,6981.4595,6981.464,6981.4893,6981.735,6981.8633,6981.896,6982.1978,6982.582,6982.927,6983.5767
6821.7427,6856.358,6860.6177,6868.682,6894.178,6950.2065,6956.185,6957.37,6962.678,6962.719,6964.7812,6971.8057,6972.1733,6972.6587,6973.3105,6973.7603,6974.8496,6974.8784,6975.364,6975.523,6975.5537,6976.856,6976.858,6977.947,6978.1426,6978.556,6978.651,6979.383,6979.455,6979.691,6979.7666,6980.096,6980.456,6981.1704,6981.3765,6981.3965,6981.3994,6981.408,6981.4087,6981.4316,6981.456,6981.4595,6981.464,6981.4893,6981.8633,6981.896,6982.1978,6982.582,6982.927,6983.5767
6821.7427,6856.358,6860.6177,6868.682,6894.178,6950.2065,6956.185,6957.37,6962.678,6962.719,6964.7812,6971.8057,6972.1733,6972.6587,6973.3105,6973.7603,6974.8496,6974.8784,6975.364,6975.523,6975.5537,6976.856,6976.858,6977.947,6978.1426,6978.556,6978.651,6979.383,6979.455,6979.691,6979.7666,6980.096,6980.4097,6980.456,6981.1704,6981.3765,6981.3965,6981.3994,6981.408,6981.4316,6981.456,6981.4595,6981.464,6981.4893,6981.8633,6981.896,6982.1978,6982.582,6982.927,6983.5767
6821.7427,6840.3257,6856.358,6868.682,6889.2373,6950.2065,6956.185,6957.37,6962.678,6962.719,6964.7812,6971.8057,6972.1733,6972.6587,6973.3105,6973.7603,6974.8496,6974.8784,6975.364,6975.523,6975.5537,6976.856,6976.858,6977.947,6978.1426,6978.556,6978.651,6979.383,6979.455,6979.691,6979.7666,6980.096,6980.4097,6980.456,6981.1704,6981.3765,6981.3965,6981.3994,6981.408,6981.4316,6981.456,6981.4595,6981.464,6981.4893,6981.8633,6981.896,6982.1978,6982.582,6982.927,6983.5767
6821.7427,6840.3257,6856.358,6868.682,6889.2373,6950.2065,6956.185,6957.37,6962.678,6962.719,6964.7812,6971.8057,6972.1733,6972.6587,6973.3105,6973.7603,6974.8496,6974.8784,6975.364,6975.523,6975.5537,6976.856,6976.858,6977.947,6978.1426,6978.556,6978.651,6979.383,6979.455,6979.691,6979.7666,6980.096,6980.4097,6980.456,6981.1704,6981.3765,6981.3965,6981.3994,6981.408,6981.4316,6981.456,6981.4595,6981.464,6981.4893,6981.8633,6981.896,6982.1978,6982.582,6982.927,6983.5767
6818.4624,6840.3257,6856.358,6868.682,6889.2373,6950.2065,6956.185,6957.37,6962.678,6962.719,6964.7812,6971.8057,6972.1733,6972.6587,6973.3105,6973.7603,6974.8496,6974.8784,6975.364,6975.523,6975.5537,6976.856,6976.858,6977.947,6978.1426,6978.556,6978.651,6979.383,6979.455,6979.691,6979.7666,6980.096,6980.4097,6980.456,6981.1704,6981.3765,6981.3965,6981.3994,6981.408,6981.4316,6981.456,6981.4595,6981.464,6981.4893,6981.8633,6981.896,6982.1978,6982.582,6982.927,6983.5767
